Page_url,Book_Title,Rating, Price ,Image_url,Availability,Quantity
https://books.toscrape.com/catalogue/category/books_1/page-13.html,The First Hostage (J.B. ...,3, $25.85 ,https://books.toscrape.com///media/cache/38/34/3834572e651cdc14b18d348fa4875aa9.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-13.html,The Dovekeepers,1, $48.78 ,https://books.toscrape.com///media/cache/8f/3f/8f3f4d67e30a8129577ccc4664998345.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-13.html,The Darkest Lie,5, $35.35 ,https://books.toscrape.com///media/cache/1d/3c/1d3c05b772ab846c111970232360d2c5.jpg,In Stock,7
https://books.toscrape.com/catalogue/category/books_1/page-13.html,The Bane Chronicles (The ...,4, $44.73 ,https://books.toscrape.com///media/cache/9a/33/9a333c4a06ce187c5c9d2f5969ddcac2.jpg,In Stock,5
https://books.toscrape.com/catalogue/category/books_1/page-13.html,The Bad-Ass Librarians of ...,1, $15.77 ,https://books.toscrape.com///media/cache/88/90/8890073a9c9e3bb696f6baa84fb4dd95.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-13.html,The 14th Colony (Cotton ...,1, $39.24 ,https://books.toscrape.com///media/cache/d9/1a/d91aae72af6c1cb2c63163acabe7895c.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-13.html,That Darkness (Gardiner and ...,1, $13.92 ,https://books.toscrape.com///media/cache/44/9e/449ed681142bc336646abee754e96639.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-13.html,Tastes Like Fear (DI ...,1, $10.69 ,https://books.toscrape.com///media/cache/3c/91/3c91d97266bd6dda322089695fb46daf.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-13.html,Take Me with You,3, $45.21 ,https://books.toscrape.com///media/cache/d8/a4/d8a44eda7cbe7bd1207f868e9adc06f3.jpg,In Stock,5
https://books.toscrape.com/catalogue/category/books_1/page-14.html,Swell: A Year of ...,1, $45.58 ,https://books.toscrape.com///media/cache/10/28/1028b2cf417e49dc1c14609e437a98e0.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-14.html,Superman Vol. 1: Before ...,5, $11.89 ,https://books.toscrape.com///media/cache/7e/c0/7ec0e9ca6153a23b2024b7df7407ee84.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-14.html,Still Life with Bread ...,3, $26.41 ,https://books.toscrape.com///media/cache/8e/c7/8ec7f310b74ddd7ec3c859e9b0da7389.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-14.html,Steve Jobs,5, $39.50 ,https://books.toscrape.com///media/cache/86/31/86313c225719ac946894d780c4ff0839.jpg,In Stock,7
https://books.toscrape.com/catalogue/category/books_1/page-14.html,Sorting the Beef from ...,4, $44.74 ,https://books.toscrape.com///media/cache/68/ca/68caaf9ac41964d5167a3eb67c638393.jpg,In Stock,5
https://books.toscrape.com/catalogue/category/books_1/page-14.html,Someone Like You (The ...,5, $52.79 ,https://books.toscrape.com///media/cache/e3/d0/e3d05227f3fc24f0e0c84ccebe108fb0.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-14.html,"So Cute It Hurts!!, ...",4, $35.43 ,https://books.toscrape.com///media/cache/b2/48/b2484d13793ff1c4271a3d4023d4d24e.jpg,In Stock,7
https://books.toscrape.com/catalogue/category/books_1/page-14.html,Shtum,4, $55.84 ,https://books.toscrape.com///media/cache/03/16/0316bb6f4785ac69c0643109201bad5d.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-14.html,See America: A Celebration ...,3, $48.87 ,https://books.toscrape.com///media/cache/9a/7e/9a7e63f12829df4b43b31d110bf3dc2e.jpg,In Stock,5
https://books.toscrape.com/catalogue/category/books_1/page-14.html,salt.,4, $46.78 ,https://books.toscrape.com///media/cache/3f/41/3f4160ada0b16e3c64cd2d0dffe781c8.jpg,In Stock,5
https://books.toscrape.com/catalogue/category/books_1/page-14.html,Robin War,3, $47.82 ,https://books.toscrape.com///media/cache/45/1d/451d3543022242b8b245793e6b5c26bb.jpg,In Stock,5
https://books.toscrape.com/catalogue/category/books_1/page-14.html,"Red Hood/Arsenal, Vol. 1: ...",2, $25.48 ,https://books.toscrape.com///media/cache/da/78/da78757466c3b0a2c89f0ddf6b5e642f.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-14.html,Rain Fish,3, $23.57 ,https://books.toscrape.com///media/cache/bb/e2/bbe26db72b8a32117bfe4981b7cc8147.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-14.html,Quarter Life Poetry: Poems ...,5, $50.89 ,https://books.toscrape.com///media/cache/c8/f2/c8f297fab080ddd02b3ed5c17b83af85.jpg,In Stock,5
https://books.toscrape.com/catalogue/category/books_1/page-14.html,Pet Sematary,3, $10.56 ,https://books.toscrape.com///media/cache/7a/72/7a72465b21dbf998323e37b31f9a3f4a.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-14.html,"Overload: How to Unplug, ...",3, $52.15 ,https://books.toscrape.com///media/cache/9c/da/9cda4893c7fce0c1c8eaa34fb092aa04.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-14.html,Once Was a Time,2, $18.28 ,https://books.toscrape.com///media/cache/97/12/971212afa8e4ff49d92f678bc889d8b7.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-14.html,Old School (Diary of ...,5, $11.83 ,https://books.toscrape.com///media/cache/df/5d/df5d172abe87deda6d533e3e908d27d8.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-14.html,No Dream Is Too ...,2, $21.95 ,https://books.toscrape.com///media/cache/b5/6f/b56ff04effb66fe701a22abd4a7f1667.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-14.html,"Naruto (3-in-1 Edition), Vol. ...",2, $38.39 ,https://books.toscrape.com///media/cache/c8/22/c822360ce0f91c40f7a0491c22287646.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-15.html,My Name Is Lucy ...,1, $41.56 ,https://books.toscrape.com///media/cache/ca/b1/cab150e556b5fab663a9fec00ed97943.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-15.html,My Mrs. Brown,3, $24.48 ,https://books.toscrape.com///media/cache/e0/79/e07906c1e507055da9a2260a74f58273.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-15.html,My Kind of Crazy,1, $40.36 ,https://books.toscrape.com///media/cache/46/6e/466e9636819aad1126ac6cefb5313ba8.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-15.html,Mr. Mercedes (Bill Hodges ...,1, $28.90 ,https://books.toscrape.com///media/cache/a7/f0/a7f092a7b79f848df0226f808fed489b.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-15.html,More Than Music (Chasing ...,2, $37.61 ,https://books.toscrape.com///media/cache/3f/e7/3fe7073a5caac81929524d2d9488f928.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-15.html,Made to Stick: Why ...,5, $38.85 ,https://books.toscrape.com///media/cache/e2/2e/e22e4a82d97f9f0689d5295a98f5dcff.jpg,In Stock,7
https://books.toscrape.com/catalogue/category/books_1/page-15.html,Luis Paints the World,3, $53.95 ,https://books.toscrape.com///media/cache/85/e7/85e75d5a9309da5807c82decf3d90263.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-15.html,Luckiest Girl Alive,3, $49.83 ,https://books.toscrape.com///media/cache/81/c0/81c0a1ce03db82568e2496db945a8227.jpg,In Stock,5
https://books.toscrape.com/catalogue/category/books_1/page-15.html,Lowriders to the Center ...,2, $51.51 ,https://books.toscrape.com///media/cache/b2/97/b2978e96069dd91785e5ab0bc99c022e.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-15.html,Love Is a Mix ...,1, $18.03 ,https://books.toscrape.com///media/cache/a2/6d/a26d8449abb3381e09126eda5f4e8151.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-15.html,Looking for Lovely: Collecting ...,5, $29.14 ,https://books.toscrape.com///media/cache/61/1e/611e1804ad968e309a5f788d4ebc1cb4.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-15.html,Living Leadership by Insight: ...,4, $46.91 ,https://books.toscrape.com///media/cache/e9/5e/e95e82f09681709bb0f927341dda274e.jpg,In Stock,5
https://books.toscrape.com/catalogue/category/books_1/page-15.html,Let It Out: A ...,5, $26.79 ,https://books.toscrape.com///media/cache/51/fc/51fcd3e9384894e6a53a753d2ab856ee.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-15.html,Lady Midnight (The Dark ...,5, $16.28 ,https://books.toscrape.com///media/cache/89/a6/89a61d48e93bc92537c0a2cb2c0094bb.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-15.html,"It's All Easy: Healthy, ...",1, $19.55 ,https://books.toscrape.com///media/cache/fe/67/fe67c381d6a0c4c00a7c191d16939554.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-15.html,Island of Dragons (Unwanteds ...,1, $29.65 ,https://books.toscrape.com///media/cache/75/b9/75b99691594fde72ccb1831624cfeff6.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-15.html,I Know What I'm ...,4, $25.98 ,https://books.toscrape.com///media/cache/ea/7b/ea7bcac4b27a5bf6d4f8125bb7af3361.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-15.html,I Am Pilgrim (Pilgrim ...,4, $10.60 ,https://books.toscrape.com///media/cache/ed/07/ed07c9e7c53d4f33a6eb7d41eb0e6d4a.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-15.html,Hyperbole and a Half: ...,5, $14.75 ,https://books.toscrape.com///media/cache/b5/a9/b5a90d1c36a96513942f006345ace3d2.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-15.html,"Hush, Hush (Hush, Hush ...",3, $47.02 ,https://books.toscrape.com///media/cache/2a/b9/2ab91479fe480e964f319fa8ac6991b2.jpg,In Stock,5
https://books.toscrape.com/catalogue/category/books_1/page-16.html,Hold Your Breath (Search ...,1, $28.82 ,https://books.toscrape.com///media/cache/0b/89/0b89c3b317d0f89da48356a0b5959c1e.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-16.html,Hamilton: The Revolution,3, $58.79 ,https://books.toscrape.com///media/cache/34/ef/34ef0844cb1fbca6ab73444087fcf0e6.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-16.html,Greek Mythic History,5, $10.23 ,https://books.toscrape.com///media/cache/36/cf/36cf56c7bdf35aadbcc6f05a8e8d8fcb.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-16.html,God: The Most Unpleasant ...,5, $30.03 ,https://books.toscrape.com///media/cache/1f/db/1fdb125bcb8cee71f3404b4dc293348c.jpg,In Stock,7
https://books.toscrape.com/catalogue/category/books_1/page-16.html,Glory over Everything: Beyond ...,3, $45.84 ,https://books.toscrape.com///media/cache/96/41/964194a317f8ce5ed031bf4c9ceb43ab.jpg,In Stock,5
https://books.toscrape.com/catalogue/category/books_1/page-16.html,Feathers: Displays of Brilliant ...,3, $49.05 ,https://books.toscrape.com///media/cache/f2/ee/f2ee668cf593ff13a9560c2801e9c2a2.jpg,In Stock,5
https://books.toscrape.com/catalogue/category/books_1/page-16.html,Far & Away: Places ...,4, $15.06 ,https://books.toscrape.com///media/cache/11/e2/11e227bdb5fe8b43dcc2366a157a47c2.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-16.html,Every Last Word,3, $46.47 ,https://books.toscrape.com///media/cache/92/e7/92e7f0a8ca38964fea93e911aefbf6c9.jpg,In Stock,5
https://books.toscrape.com/catalogue/category/books_1/page-16.html,Eligible (The Austen Project ...,3, $27.09 ,https://books.toscrape.com///media/cache/26/3b/263bf5d128bf18553ea8da8bb19e9a0c.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-16.html,El Deafo,5, $57.62 ,https://books.toscrape.com///media/cache/34/eb/34eb0f1b570d4f1f6ad106652f1ac6ff.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-16.html,Eight Hundred Grapes,4, $14.39 ,https://books.toscrape.com///media/cache/8c/01/8c011092f05791961d25ec3cfcf0a832.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-16.html,Eaternity: More than 150 ...,5, $51.75 ,https://books.toscrape.com///media/cache/b1/e1/b1e15eef42c0d71596f9f9ad4e9f48b0.jpg,In Stock,5
https://books.toscrape.com/catalogue/category/books_1/page-16.html,"Eat Fat, Get Thin",2, $54.07 ,https://books.toscrape.com///media/cache/62/3f/623f8e7f7432ce744f4318aae8166ce4.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-16.html,Don't Get Caught,1, $55.35 ,https://books.toscrape.com///media/cache/b2/df/b2df2ea409c5cf28538b67aff424b11f.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-16.html,Doctor Sleep (The Shining ...,2, $40.12 ,https://books.toscrape.com///media/cache/55/bf/55bfc858c1cb19867e41415532ae43c6.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-16.html,Demigods & Magicians: Percy ...,5, $37.51 ,https://books.toscrape.com///media/cache/8f/80/8f8074d9f035c2a0ef8595ad89f7bcc8.jpg,In Stock,7
https://books.toscrape.com/catalogue/category/books_1/page-16.html,Dear Mr. Knightley,5, $11.21 ,https://books.toscrape.com///media/cache/78/87/78873811f8c1d75a0c26d8cc8e6a9dbc.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-16.html,Daily Fantasy Sports,1, $36.58 ,https://books.toscrape.com///media/cache/44/ff/44ff81a2ea37d3946605e205ddd538eb.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-16.html,Crazy Love: Overwhelmed by ...,2, $47.72 ,https://books.toscrape.com///media/cache/03/f1/03f1e337afadba35687672b5625a9757.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-16.html,Cometh the Hour (The ...,3, $25.01 ,https://books.toscrape.com///media/cache/55/11/5511a4296fbd484dcaa89c8a2d25965d.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-17.html,Code Name Verity (Code ...,4, $22.13 ,https://books.toscrape.com///media/cache/f5/58/f55886d1bf600529a35e1bd932c78ca0.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-17.html,Clockwork Angel (The Infernal ...,1, $44.14 ,https://books.toscrape.com///media/cache/ff/0e/ff0ee0002f510112b6d7a88f53366e1d.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-17.html,City of Glass (The ...,4, $56.02 ,https://books.toscrape.com///media/cache/00/08/0008e65aa431ed3625ad3a4352f8e90d.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-17.html,City of Fallen Angels ...,4, $11.23 ,https://books.toscrape.com///media/cache/c9/40/c940b6c329ecc39aaed2ab0140592a4b.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-17.html,City of Bones (The ...,1, $43.28 ,https://books.toscrape.com///media/cache/96/af/96af4aaf25ab49b057c10b5b7eb7652c.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-17.html,City of Ashes (The ...,1, $47.27 ,https://books.toscrape.com///media/cache/68/da/68dab382d535305ca6025be9921df0d1.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-17.html,Cell,4, $20.29 ,https://books.toscrape.com///media/cache/0b/97/0b97282ed82b771ed328e05386a84adb.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-17.html,Catching Jordan (Hundred Oaks),3, $50.83 ,https://books.toscrape.com///media/cache/ad/ac/adac97366586d261feab30bf5220756e.jpg,In Stock,5
https://books.toscrape.com/catalogue/category/books_1/page-17.html,"Carry On, Warrior: Thoughts ...",3, $31.85 ,https://books.toscrape.com///media/cache/dd/f5/ddf5da673bb34a74a81faf7271c7ca13.jpg,In Stock,7
https://books.toscrape.com/catalogue/category/books_1/page-17.html,Carrie,2, $46.23 ,https://books.toscrape.com///media/cache/c5/6f/c56f37eb53888765eb55f86fb7381c2f.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-17.html,Buying In: The Secret ...,4, $37.80 ,https://books.toscrape.com///media/cache/f2/fa/f2faa289117546efa0b4068a07778ab0.jpg,In Stock,7
https://books.toscrape.com/catalogue/category/books_1/page-17.html,Brain on Fire: My ...,5, $49.32 ,https://books.toscrape.com///media/cache/88/aa/88aad1204951e0900906173b086e6695.jpg,In Stock,5
https://books.toscrape.com/catalogue/category/books_1/page-17.html,Batman: Europa,2, $32.01 ,https://books.toscrape.com///media/cache/f1/fe/f1fecf0ce9b5771e4d2c9619e8550988.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-17.html,Barefoot Contessa Back to ...,1, $28.01 ,https://books.toscrape.com///media/cache/b8/38/b838b65e0e1ac3a9b498dfb1bf004420.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-17.html,Barefoot Contessa at Home: ...,5, $50.62 ,https://books.toscrape.com///media/cache/74/aa/74aa29b1ba4147eaf5b46671bf235861.jpg,In Stock,5
https://books.toscrape.com/catalogue/category/books_1/page-17.html,Balloon Animals,3, $17.03 ,https://books.toscrape.com///media/cache/6e/23/6e2324cae6335e8e98c8b46597afc9a3.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-17.html,Art Ops Vol. 1,3, $48.80 ,https://books.toscrape.com///media/cache/0b/b4/0bb4c64f1522c033368df5567a349472.jpg,In Stock,5
https://books.toscrape.com/catalogue/category/books_1/page-17.html,Aristotle and Dante Discover ...,4, $58.14 ,https://books.toscrape.com///media/cache/61/1a/611aba0ef5b859ba1977ef30677b0194.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-17.html,Angels Walking (Angels Walking ...,2, $34.20 ,https://books.toscrape.com///media/cache/50/0e/500eeb810e940424827580574e46852c.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-17.html,Angels & Demons (Robert ...,3, $51.48 ,https://books.toscrape.com///media/cache/b4/2a/b42a187c37de904f776070c57f51c756.jpg,In Stock,5
https://books.toscrape.com/catalogue/category/books_1/page-18.html,All the Light We ...,5, $29.87 ,https://books.toscrape.com///media/cache/41/c3/41c37f7f0e03ee1144dd6fa89483b5d9.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-18.html,Adulthood Is a Myth: ...,2, $10.90 ,https://books.toscrape.com///media/cache/a2/b9/a2b974e5a66e7502c77d2e4632abe033.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-18.html,Abstract City,5, $56.37 ,https://books.toscrape.com///media/cache/e7/70/e77019ebd71bcf6badb085bddf47c413.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-18.html,A Time of Torment ...,5, $48.35 ,https://books.toscrape.com///media/cache/e8/c0/e8c0ba15066bab950ae161fd60949b9a.jpg,In Stock,5
https://books.toscrape.com/catalogue/category/books_1/page-18.html,A Study in Scarlet ...,2, $16.73 ,https://books.toscrape.com///media/cache/8f/a4/8fa41d6caa10e427356b8a590eb4d96b.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-18.html,A Series of Catastrophes ...,2, $56.48 ,https://books.toscrape.com///media/cache/9b/20/9b2076ce7414103a093ce2459d089969.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-18.html,A People's History of ...,2, $40.79 ,https://books.toscrape.com///media/cache/75/20/75200336c141156746000f7055df344a.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-18.html,A Man Called Ove,1, $39.72 ,https://books.toscrape.com///media/cache/9c/f1/9cf1f4a47b8d08909fc092e6ae598d83.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-18.html,A Distant Mirror: The ...,3, $14.58 ,https://books.toscrape.com///media/cache/41/d5/41d5fa6a81cdbcbe6b0b15757a4c9144.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-18.html,A Brush of Wings ...,1, $55.51 ,https://books.toscrape.com///media/cache/4d/16/4d163d43cb4aa624e599330a39abace5.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-18.html,1491: New Revelations of ...,3, $21.80 ,https://books.toscrape.com///media/cache/88/75/8875f384ce9103281b7f6e86a2b8204d.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-18.html,"The Three Searches, Meaning, ...",3, $13.33 ,https://books.toscrape.com///media/cache/83/35/8335b71599b5a257a56cfabdd79080a4.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-18.html,Searching for Meaning in ...,1, $38.73 ,https://books.toscrape.com///media/cache/3b/04/3b045fe0394dc192950a0ec9e3812fe4.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-18.html,Rook,4, $37.86 ,https://books.toscrape.com///media/cache/55/33/5533595a623c3bb947c4a5171fc2df08.jpg,In Stock,7
https://books.toscrape.com/catalogue/category/books_1/page-18.html,My Kitchen Year: 136 ...,2, $11.53 ,https://books.toscrape.com///media/cache/76/a1/76a1516c8d9c3e620626f30840013a85.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-18.html,13 Hours: The Inside ...,1, $27.06 ,https://books.toscrape.com///media/cache/15/f7/15f78e0b04feb9b94e88865803cb5e9e.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-18.html,Will You Won't You ...,3, $13.86 ,https://books.toscrape.com///media/cache/16/e3/16e3ca741956485119251e7442a67e2e.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-18.html,Tipping Point for Planet ...,1, $37.55 ,https://books.toscrape.com///media/cache/56/97/5697f2f8f628129df01c5790985ffd9b.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-18.html,The Star-Touched Queen,5, $32.30 ,https://books.toscrape.com///media/cache/d3/0d/d30dd8b6be6f9fcfd17178e8083238b6.jpg,In Stock,7
https://books.toscrape.com/catalogue/category/books_1/page-18.html,The Silent Sister (Riley ...,5, $46.29 ,https://books.toscrape.com///media/cache/30/2c/302cd9c84442e139145ec0993880d7e0.jpg,In Stock,5
https://books.toscrape.com/catalogue/category/books_1/page-19.html,The Midnight Watch: A ...,1, $26.20 ,https://books.toscrape.com///media/cache/97/3a/973a2c3462a18fc90d3b9662d959df37.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-19.html,The Lonely City: Adventures ...,2, $33.26 ,https://books.toscrape.com///media/cache/5c/5e/5c5e527fea6b17199773bb175b515aee.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-19.html,The Gray Rhino: How ...,4, $59.15 ,https://books.toscrape.com///media/cache/9f/25/9f255826f354776dda9afbd5576a7add.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-19.html,The Golden Condom: And ...,1, $39.43 ,https://books.toscrape.com///media/cache/dc/4d/dc4d070e33813a07a4e02f069e6d482f.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-19.html,The Epidemic (The Program ...,5, $14.44 ,https://books.toscrape.com///media/cache/87/cd/87cd652c35e2a78535c83becae33cff2.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-19.html,The Dinner Party,2, $56.54 ,https://books.toscrape.com///media/cache/ba/76/ba761d23c5c0e5a0638e04739c69c5d0.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-19.html,The Diary of a ...,3, $59.90 ,https://books.toscrape.com///media/cache/83/d5/83d5526864a108d27fd4b03dd31ec18b.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-19.html,The Children,3, $11.88 ,https://books.toscrape.com///media/cache/d8/03/d803ab341d3020a3bb280d6135e4ae65.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-19.html,Stars Above (The Lunar ...,2, $48.05 ,https://books.toscrape.com///media/cache/fd/5b/fd5b14399052ab552e240ed18ab03c6d.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-19.html,Snatched: How A Drug ...,3, $21.21 ,https://books.toscrape.com///media/cache/2a/f3/2af39796852729270fb23e05a662a42c.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-19.html,Raspberry Pi Electronics Projects ...,4, $49.67 ,https://books.toscrape.com///media/cache/a2/da/a2da8957b9cb8265d7f1dfeb0651f1c7.jpg,In Stock,5
https://books.toscrape.com/catalogue/category/books_1/page-19.html,Quench Your Own Thirst: ...,1, $43.14 ,https://books.toscrape.com///media/cache/2d/fd/2dfdc52bcdbd82dee50372bc46c83e15.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-19.html,Psycho: Sanitarium (Psycho #1.5),5, $36.97 ,https://books.toscrape.com///media/cache/02/5c/025c30a378e2a4190e84f1429e81b803.jpg,In Stock,7
https://books.toscrape.com/catalogue/category/books_1/page-19.html,Poisonous (Max Revere Novels ...,3, $26.80 ,https://books.toscrape.com///media/cache/23/52/2352718971d5e166fa9541a5a7d716fa.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-19.html,One with You (Crossfire ...,4, $15.71 ,https://books.toscrape.com///media/cache/b8/29/b829181ae95c8f020c1ad3273192de30.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-19.html,No Love Allowed (Dodge ...,4, $54.65 ,https://books.toscrape.com///media/cache/70/3e/703e053877204a396ec6e7beac863118.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-19.html,Murder at the 42nd ...,4, $54.36 ,https://books.toscrape.com///media/cache/c3/8d/c38d65cd155b67ca025f0655bd1bb095.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-19.html,Most Wanted,3, $35.28 ,https://books.toscrape.com///media/cache/8b/bc/8bbc5ab4c3784b4d9b93eb0fd1fb6fd6.jpg,In Stock,7
https://books.toscrape.com/catalogue/category/books_1/page-19.html,"Love, Lies and Spies",2, $20.55 ,https://books.toscrape.com///media/cache/7a/22/7a224a6e174af91950e9b124afe54e0e.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-19.html,How to Speak Golf: ...,5, $58.32 ,https://books.toscrape.com///media/cache/d2/64/d264ad1af882ce391005dc7215ac90e7.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-20.html,Hide Away (Eve Duncan ...,1, $11.84 ,https://books.toscrape.com///media/cache/57/07/5707c3d5d4fd44d943d51730ba7d429a.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-20.html,Furiously Happy: A Funny ...,4, $41.46 ,https://books.toscrape.com///media/cache/ab/2a/ab2ae4f02aa46271b4bfc77494039fc6.jpg,In Stock,5
https://books.toscrape.com/catalogue/category/books_1/page-20.html,Everyday Italian: 125 Simple ...,5, $20.10 ,https://books.toscrape.com///media/cache/5a/64/5a6499d41ccaad4c4f7eeaa90e16345a.jpg,In Stock,10
https://books.toscrape.com/catalogue/category/books_1/page-20.html,Equal Is Unfair: America's ...,1, $56.86 ,https://books.toscrape.com///media/cache/00/11/001153d2a22d889837efac1703e10a5e.jpg,No Stock,0
https://books.toscrape.com/catalogue/category/books_1/page-20.html,Eleanor & Park,5, $56.51 ,https://books.toscrape.com///media/cache/ed/d7/edd781d3c9d63a395f80f241445e88fa.jpg,No Stock,0
